id,observed_on,time_observed_at,user_name,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,taxon_geoprivacy,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
35054284,2019-10-29,2019-10-29 17:41:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35054284,https://inaturalist-open-data.s3.amazonaws.com/photos/55251407/medium.jpg,"",,1,0,false,"Eagle Rock, Los Angeles, CA, USA",34.1254027909,-118.2121902248,4,4,open,,,Eagle Rock,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
35054285,2019-10-29,2019-10-29 17:46:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35054285,https://inaturalist-open-data.s3.amazonaws.com/photos/55251453/medium.jpg,"",,1,0,false,"Eagle Rock, Los Angeles, CA, USA",34.1254207446,-118.2122606276,1,1,open,,,Eagle Rock,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
35054286,2019-10-29,2019-10-29 17:51:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35054286,https://inaturalist-open-data.s3.amazonaws.com/photos/55251484/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0936919551,-118.3891669324,1,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35114558,2019-10-30,2019-10-31 06:05:36 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/35114558,https://inaturalist-open-data.s3.amazonaws.com/photos/55352449/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1262433437,-118.1573370431,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35337264,2019-11-05,2019-11-05 19:51:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35337264,https://inaturalist-open-data.s3.amazonaws.com/photos/55713072/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1855383412,-118.23209093,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35337265,2019-11-05,2019-11-05 19:52:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35337265,https://inaturalist-open-data.s3.amazonaws.com/photos/55713203/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.167264746,-118.3560681214,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35337268,2019-11-05,2019-11-05 19:52:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35337268,https://inaturalist-open-data.s3.amazonaws.com/photos/55713234/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.033759337,-118.2327769162,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35337269,2019-11-05,2019-11-05 19:54:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35337269,https://inaturalist-open-data.s3.amazonaws.com/photos/55713269/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0795837446,-118.2456039388,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35337270,2019-11-05,2019-11-05 19:53:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35337270,https://inaturalist-open-data.s3.amazonaws.com/photos/55713253/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0462944997,-118.3561187076,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35337271,2019-11-05,2019-11-05 19:54:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35337271,https://inaturalist-open-data.s3.amazonaws.com/photos/55713300/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1411741785,-118.3517652469,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35337272,2019-11-05,2019-11-05 19:56:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35337272,https://inaturalist-open-data.s3.amazonaws.com/photos/55713359/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0634215908,-118.2468367525,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35902997,2019-11-20,2019-11-21 00:08:00 UTC,Grigory Heaton,research,CC-BY-NC,https://www.inaturalist.org/observations/35902997,https://inaturalist-open-data.s3.amazonaws.com/photos/56675560/medium.jpeg,"",Never seen this kind of parrot before! Two individuals making very loud noises before flying away. ,2,0,false,"Pasadena, CA, USA",34.1393780909,-118.1280974618,15,15,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
35903104,2019-11-20,2019-11-21 00:09:00 UTC,Grigory Heaton,research,CC-BY-NC,https://www.inaturalist.org/observations/35903104,https://inaturalist-open-data.s3.amazonaws.com/photos/56675009/medium.jpeg,"",Two different birds next to each other. Not sure if red-lored or red-crowned parrots.,4,0,false,"Los Angeles County, US-CA, US",34.1475836313,-118.1495669656,18,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
35955920,2019-11-22,2019-11-22 18:39:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35955920,https://inaturalist-open-data.s3.amazonaws.com/photos/56768143/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0724977629,-118.2148003986,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35955921,2019-11-22,2019-11-22 18:54:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35955921,https://inaturalist-open-data.s3.amazonaws.com/photos/56768154/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.080107567,-118.3297644058,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35955923,2019-11-22,2019-11-22 18:54:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35955923,https://inaturalist-open-data.s3.amazonaws.com/photos/56768169/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.107758228,-118.2165069742,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
35955927,2019-11-22,2019-11-22 18:56:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/35955927,https://inaturalist-open-data.s3.amazonaws.com/photos/56768188/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0376073472,-118.2089768815,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
36043821,2019-11-24,2019-11-24 15:12:00 UTC,Kim Moore,research,,https://www.inaturalist.org/observations/36043821,https://static.inaturalist.org/photos/56924820/medium.jpg,"",,4,0,false,"South Pasadena, CA 91030, USA",34.1237117262,-118.158509069,25,25,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
36297840,2019-12-02,2019-12-02 16:52:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/36297840,https://inaturalist-open-data.s3.amazonaws.com/photos/57360876/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.00785172,-118.2488014641,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
36297841,2019-12-02,2019-12-02 16:52:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/36297841,https://inaturalist-open-data.s3.amazonaws.com/photos/57360884/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0825337431,-118.2498281324,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
36473267,2019-10-22,2019-10-23 03:01:00 UTC,jeremyjalabert,research,CC-BY-NC,https://www.inaturalist.org/observations/36473267,https://inaturalist-open-data.s3.amazonaws.com/photos/57658314/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1343548141,-118.1331859992,61,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
36473272,2019-10-23,2019-10-23 13:30:00 UTC,jeremyjalabert,research,CC-BY-NC,https://www.inaturalist.org/observations/36473272,https://inaturalist-open-data.s3.amazonaws.com/photos/57658680/medium.jpeg,"",,1,0,false,"San Pasqual, CA 91107, États-Unis",34.139923451,-118.1050878848,8,8,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
37182127,2019-06-15,2019-06-15 18:46:40 UTC,Redkoopa170,research,,https://www.inaturalist.org/observations/37182127,https://static.inaturalist.org/photos/58902134/medium.jpg,"","There was A flock of feral parrots, probably 11 of them. They were playing around with the cotton fibers of a tree. Then flew away. 🦜",2,0,false,"The Huntington, San Marino, CA, US",34.1251723086,-118.1138110979,22,22,open,,,,Los Angeles,Yellow-chevroned Parakeet,Brotogeris chiriri,Yellow-chevroned Parakeet,Aves,19215
37317900,2020-01-05,2020-01-05 08:00:23 UTC,Dkt7sc,research,,https://www.inaturalist.org/observations/37317900,https://static.inaturalist.org/photos/59137596/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1134053617,-118.3391244725,24,28874,open,,,,Los Angeles,Red-lored Parrot,Amazona autumnalis,Red-lored Amazon,Aves,18990
37345288,2020-01-06,2020-01-06 16:19:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37345288,https://inaturalist-open-data.s3.amazonaws.com/photos/59185995/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1177086001,-118.2248965421,1,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37345289,2020-01-06,2020-01-06 16:20:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37345289,https://inaturalist-open-data.s3.amazonaws.com/photos/59186015/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.0934129896,-118.252942442,1,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37345291,2020-01-06,2020-01-06 16:20:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37345291,https://inaturalist-open-data.s3.amazonaws.com/photos/59186036/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.1440393061,-118.2307264128,1,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37345293,2020-01-06,2020-01-06 16:21:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37345293,https://inaturalist-open-data.s3.amazonaws.com/photos/59186054/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.1081235697,-118.2939132271,1,28874,obscured,,,,Los Angeles,Red-crowned Amazon,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37345294,2020-01-06,2020-01-06 16:21:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37345294,https://inaturalist-open-data.s3.amazonaws.com/photos/59186103/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0121551371,-118.3565430801,1,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37345295,2020-01-06,2020-01-06 16:23:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37345295,https://inaturalist-open-data.s3.amazonaws.com/photos/59186111/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1119159393,-118.2372608219,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37345299,2020-01-06,2020-01-06 16:23:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37345299,https://inaturalist-open-data.s3.amazonaws.com/photos/59186128/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1881496244,-118.2695059943,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37345300,2020-01-06,2020-01-06 16:24:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37345300,https://inaturalist-open-data.s3.amazonaws.com/photos/59186134/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1737494277,-118.2570215623,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37404115,2020-01-08,2020-01-08 17:16:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37404115,https://inaturalist-open-data.s3.amazonaws.com/photos/59290830/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1863802459,-118.3355422728,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37404116,2020-01-08,2020-01-08 17:17:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37404116,https://inaturalist-open-data.s3.amazonaws.com/photos/59290835/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1615353337,-118.3674682936,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37404117,2020-01-08,2020-01-08 17:21:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37404117,https://inaturalist-open-data.s3.amazonaws.com/photos/59290842/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1144070332,-118.3211079334,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37404119,2020-01-08,2020-01-08 17:22:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37404119,https://inaturalist-open-data.s3.amazonaws.com/photos/59290850/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1955488852,-118.393297676,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37478583,2014-02-14,2014-02-14 16:34:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/37478583,https://static.inaturalist.org/photos/59421398/medium.jpg,"edited, parrot","Legacy Park
These flew over--not normally the parrots you see in Malibu",2,0,false,"Eastern Malibu, Malibu, CA, USA",34.0360730686,-118.6891963802,15,15,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
37555442,2020-01-12,2020-01-12 16:52:47 UTC,Tom Mills,research,CC-BY-NC,https://www.inaturalist.org/observations/37555442,https://inaturalist-open-data.s3.amazonaws.com/photos/59558560/medium.jpg,"",,5,0,false,"Palo Verde Ave, Pasadena, CA, US",34.1605875612,-118.1110114929,22,22,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
37555454,2020-01-12,2020-01-12 16:53:10 UTC,Tom Mills,research,CC-BY-NC,https://www.inaturalist.org/observations/37555454,https://inaturalist-open-data.s3.amazonaws.com/photos/59558578/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1892364341,-118.128428355,34,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37818892,2020-01-21,2020-01-21 17:17:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/37818892,https://inaturalist-open-data.s3.amazonaws.com/photos/60031979/medium.jpeg,"","",0,0,false,"Los Angeles County, US-CA, US",34.0706748506,-118.3809383066,2,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
37846968,2020-01-22,2020-01-22 08:08:17 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/37846968,https://inaturalist-open-data.s3.amazonaws.com/photos/60078508/medium.jpg,"",,2,0,false,"Verdugo Park, Glendale, CA, US",34.1742359475,-118.2295090054,5,5,,,,Glendale,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
37974591,2020-01-25,2020-01-25 16:04:51 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/37974591,https://inaturalist-open-data.s3.amazonaws.com/photos/60284650/medium.jpg,"",Finally got a photo of a few members of this noisy pandemonium of parrots,1,0,false,"Los Angeles County, US-CA, US",34.1726912535,-118.3055816384,5,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
38135243,2020-01-30,2020-01-31 01:09:22 UTC,Katie Rodriguez,research,CC-BY,https://www.inaturalist.org/observations/38135243,https://inaturalist-open-data.s3.amazonaws.com/photos/60566132/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0515008883,-118.1933591227,6,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
38205771,2020-02-01,2020-02-02 01:16:00 UTC,Eric Johnson,research,CC-BY,https://www.inaturalist.org/observations/38205771,https://inaturalist-open-data.s3.amazonaws.com/photos/60685685/medium.jpeg,🥇,,1,0,false,"The Huntington. San Marino, CA 91108, USA",34.1312472222,-118.111375,8,8,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
38438685,2020-02-08,2020-02-08 18:09:00 UTC,Kat Halsey,research,CC-BY-NC,https://www.inaturalist.org/observations/38438685,https://inaturalist-open-data.s3.amazonaws.com/photos/61090108/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1450126032,-118.3651472153,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
38479339,2020-02-08,2020-02-08 15:43:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/38479339,https://inaturalist-open-data.s3.amazonaws.com/photos/61159597/medium.jpg,"","",0,0,false,"Los Angeles County, US-CA, US",34.1172462437,-118.0421477737,,28874,obscured,,,,Los Angeles,amazoňan zelenolící,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
38479346,2020-02-08,2020-02-08 15:44:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/38479346,https://inaturalist-open-data.s3.amazonaws.com/photos/61159601/medium.jpg,"","",0,0,false,"Los Angeles County, US-CA, US",34.107255678,-118.0339390527,,28874,obscured,,,,Los Angeles,amazoňan zelenolící,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
38479348,2020-02-08,2020-02-08 15:44:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/38479348,https://inaturalist-open-data.s3.amazonaws.com/photos/61159608/medium.jpg,"","",0,0,false,"Los Angeles County, US-CA, US",34.102630056,-118.1492479049,,28874,obscured,,,,Los Angeles,amazoňan zelenolící,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
38479354,2020-02-08,2020-02-08 15:51:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/38479354,https://inaturalist-open-data.s3.amazonaws.com/photos/61159648/medium.jpg,"","",0,0,false,"Los Angeles County, US-CA, US",34.1448125326,-118.0006573039,,28874,obscured,,,,Los Angeles,amazoňan zelenolící,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
